CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Germany,DEU,,,NAT_TOTAL,2022-5-29,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26244107,138864,V,75.97,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-30,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26244107,138864,V,75.97,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-31,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26305996,139000,V,75.98,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-1,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26360953,139091,V,75.98,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-2,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26409455,139222,V,75.98,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-3,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26452148,139313,V,75.99,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-4,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26452148,139313,V,75.99,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-5,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26452148,139313,V,75.99,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-6,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26452148,139313,V,75.99,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-7,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26498361,139388,V,75.99,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-8,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26583016,139533,V,75.99,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-9,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26660652,139623,V,76.00,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-10,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26738530,139729,V,76.00,17.59,17.59,48.44,48.44,41.07,41.07,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-11,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26738530,139729,V,76.00,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-12,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26738530,139729,V,76.00,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-13,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26809245,139807,V,76.00,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-14,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26915085,139914,V,76.01,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-15,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27007429,140026,V,76.01,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-16,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27096571,140099,V,76.01,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-17,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27124689,140118,V,76.01,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-18,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27124689,140118,V,76.01,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-19,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27124689,140118,V,76.02,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-20,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27211896,140176,V,76.02,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-21,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27334993,140358,V,76.02,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-22,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27454225,140462,V,76.02,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-23,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27573585,140560,V,76.03,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-24,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27681775,140650,V,76.03,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-25,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27681775,140650,V,76.03,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-26,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27681775,140650,V,76.03,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-27,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27771911,140734,V,76.03,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-28,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,27914240,140847,V,76.04,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-29,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28048190,141022,V,76.04,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-6-30,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28180861,141105,V,76.04,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-1,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28293960,141189,V,76.04,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-2,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28293960,141189,V,76.04,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-3,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28293960,141189,V,76.05,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-4,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28394995,141295,V,76.05,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-5,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28542484,141397,V,76.05,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-6,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28673212,141519,V,76.05,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-7,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28808614,141627,V,76.05,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-8,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28926346,141758,V,76.06,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-9,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28926346,141758,V,76.06,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-10,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,28926346,141758,V,76.06,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-11,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29025760,141870,V,76.06,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-12,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29180489,142035,V,76.06,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-13,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29308100,142139,V,76.06,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-14,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29460249,142284,V,76.07,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-15,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29569943,142399,V,76.07,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-16,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29569943,142399,V,76.07,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-17,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29569943,142399,V,76.07,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-18,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29692989,142533,V,76.07,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-19,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29853680,142635,V,76.07,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-20,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,29994679,142771,V,76.08,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-21,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30131303,142948,V,76.08,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-22,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30239122,143061,V,76.08,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-23,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30239122,143061,V,76.08,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-24,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30239122,143061,V,76.08,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-25,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30331133,143177,V,76.08,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-26,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30476605,143364,V,76.09,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-27,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30598385,143545,V,76.09,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-28,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30702511,143702,V,76.09,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-29,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30787309,143855,V,76.09,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-30,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30787309,143855,V,76.09,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-7-31,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30787309,143855,V,76.09,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-8-1,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30854175,143979,V,76.09,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-8-2,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,30956873,144150,V,76.09,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-8-3,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,31044554,144360,V,76.10,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-8-4,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,0.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,31119199,144552,V,76.10,14.81,14.81,46.88,46.88,39.29,39.29,100.00,100.00
